timestamp,temp_C
2025-06-22 13:08:01,22.4
2025-06-22 13:13:20,22.6,23.470000000000027,22.950000000000045
2025-06-22 13:13:31,22.3,23.410000000000025,22.890000000000043
2025-06-22 13:17:59,22.1,23.170000000000016,23.33000000000004
2025-06-22 13:18:00,22.1,23.170000000000016,23.150000000000034
2025-06-22 13:18:02,22.4,23.170000000000016,23.27000000000004
2025-06-22 13:18:26,22.4,23.250000000000057,23.350000000000023
2025-06-22 13:18:28,22.5,23.190000000000055,23.390000000000043
2025-06-22 13:18:30,22.5,23.230000000000018,23.33000000000004
2025-06-22 13:18:33,22.5,23.230000000000018,23.390000000000043
2025-06-22 13:18:34,22.5,23.27000000000004,23.53000000000003
2025-06-22 13:18:36,22.5,23.230000000000018,23.450000000000045
2025-06-22 13:18:38,22.5,23.250000000000057,23.210000000000036
2025-06-22 13:18:40,22.5,23.250000000000057,23.510000000000048
2025-06-22 13:18:42,22.6,23.250000000000057,23.29000000000002
2025-06-22 13:18:46,22.6,23.250000000000057,23.510000000000048
2025-06-22 13:18:48,22.5,23.250000000000057,23.390000000000043
2025-06-22 13:18:50,22.6,23.29000000000002,23.510000000000048
2025-06-22 13:18:52,22.6,23.250000000000057,23.53000000000003
2025-06-22 13:18:54,22.6,23.27000000000004,23.510000000000048
2025-06-22 13:18:56,22.6,23.250000000000057,23.750000000000057
2025-06-22 13:18:58,22.6,23.29000000000002,23.630000000000052
2025-06-22 13:19:00,22.6,23.27000000000004,24.090000000000032
2025-06-22 13:19:02,22.6,23.27000000000004,24.890000000000043
2025-06-22 13:19:05,22.6,23.27000000000004,26.210000000000036
2025-06-22 13:19:07,22.6,23.27000000000004,27.250000000000057
2025-06-22 13:19:09,22.6,23.27000000000004,28.510000000000048
2025-06-22 13:19:11,22.7,23.310000000000002,29.970000000000027
2025-06-22 13:19:13,22.7,23.29000000000002,31.33000000000004
2025-06-22 13:19:15,22.7,23.310000000000002,32.670000000000016
2025-06-22 13:19:17,22.8,23.310000000000002,34.13000000000005
2025-06-22 13:19:19,22.8,23.310000000000002,35.43000000000001
2025-06-22 13:19:21,22.9,23.33000000000004,36.63000000000005
2025-06-22 13:19:23,22.9,23.33000000000004,37.710000000000036
2025-06-22 13:19:25,23.0,23.350000000000023,39.190000000000055
2025-06-22 13:19:27,23.1,23.370000000000005,31.710000000000036
2025-06-22 13:19:29,23.2,23.390000000000043,37.870000000000005
2025-06-22 13:19:31,23.3,23.370000000000005,37.610000000000014
2025-06-22 13:19:33,23.4,23.410000000000025,37.910000000000025
2025-06-22 13:19:35,23.5,23.450000000000045,38.370000000000005
2025-06-22 13:19:39,23.8,23.470000000000027,39.13000000000005
2025-06-22 13:19:41,23.9,23.470000000000027,39.63000000000005
2025-06-22 13:19:43,24.1,23.510000000000048,39.93000000000001
2025-06-22 13:19:45,24.2,23.53000000000003,40.450000000000045
2025-06-22 13:19:47,24.3,23.510000000000048,40.79000000000002
2025-06-22 13:19:49,24.5,23.53000000000003,40.99000000000001
2025-06-22 13:19:51,24.7,23.590000000000032,41.190000000000055
2025-06-22 13:19:53,24.9,23.610000000000014,41.650000000000034
2025-06-22 13:19:55,25.1,23.670000000000016,41.870000000000005
2025-06-22 13:19:57,25.2,23.630000000000052,42.39000000000004
2025-06-22 13:19:59,25.4,23.690000000000055,42.35000000000002
2025-06-22 13:20:01,25.6,23.710000000000036,42.610000000000014
2025-06-22 13:20:04,25.8,23.730000000000018,42.81
2025-06-22 13:20:06,26.0,23.750000000000057,42.97000000000003
2025-06-22 13:20:08,26.2,23.79000000000002,43.110000000000014
2025-06-22 13:20:10,26.3,23.850000000000023,43.31
2025-06-22 13:20:12,26.6,23.810000000000002,43.39000000000004
2025-06-22 13:20:14,26.7,23.870000000000005,43.47000000000003
2025-06-22 13:20:16,26.9,23.910000000000025,43.670000000000016
2025-06-22 13:20:18,27.1,23.930000000000007,43.870000000000005
2025-06-22 13:20:20,27.3,23.950000000000045,44.190000000000055
2025-06-22 13:20:22,27.5,23.950000000000045,44.03000000000003
2025-06-22 13:20:24,27.7,23.99000000000001,44.33000000000004
2025-06-22 13:20:26,27.9,24.03000000000003,44.33000000000004
2025-06-22 13:20:30,28.3,24.07000000000005,44.51000000000005
2025-06-22 13:20:32,28.5,24.090000000000032,44.650000000000034
2025-06-22 13:20:34,28.7,24.150000000000034,44.85000000000002
2025-06-22 13:20:36,28.9,24.190000000000055,44.83000000000004
2025-06-22 13:20:38,29.0,24.210000000000036,44.950000000000045
2025-06-22 13:20:40,29.2,24.250000000000057,44.910000000000025
2025-06-22 13:20:42,29.4,24.250000000000057,44.97000000000003
2025-06-22 13:20:44,29.6,24.29000000000002,44.910000000000025
2025-06-22 13:20:46,29.8,24.310000000000002,44.99000000000001
2025-06-22 13:20:48,29.9,24.350000000000023,45.170000000000016
2025-06-22 13:20:50,30.1,24.370000000000005,45.09000000000003
2025-06-22 13:20:52,30.3,24.390000000000043,45.05000000000001
2025-06-22 13:20:54,30.5,24.430000000000007,45.03000000000003
2025-06-22 13:20:56,30.6,24.470000000000027,45.05000000000001
2025-06-22 13:20:58,30.8,24.49000000000001,44.99000000000001
2025-06-22 13:21:01,31.0,24.510000000000048,45.03000000000003
2025-06-22 13:21:03,31.1,24.57000000000005,45.27000000000004
2025-06-22 13:21:05,31.3,24.610000000000014,45.170000000000016
2025-06-22 13:21:07,31.4,24.610000000000014,45.09000000000003
2025-06-22 13:21:09,31.6,24.650000000000034,45.190000000000055
2025-06-22 13:21:11,31.7,24.650000000000034,45.35000000000002
