timestamp,dht11_temp_C,mlx14_Tamb_C,mlx14_Tobj_C
2025-06-22 13:14:43,22.3,23.29000000000002,22.890000000000043
2025-06-22 13:16:06,22.2,23.190000000000055,22.77000000000004
2025-06-22 13:16:17,22.2,23.150000000000034,23.170000000000016
2025-06-22 13:16:27,22.2,23.150000000000034,23.170000000000016
