timestamp,dht_C,dht_RH,mlx14_Tamb_C,mlx14_Tobj_C
2025-06-22 19:20:06,24.4,72,25.610000000000014,24.650000000000034
2025-06-22 19:20:07,24.4,72,25.670000000000016,24.57000000000005
2025-06-22 19:20:08,24.3,74,25.630000000000052,24.450000000000045
2025-06-22 19:20:09,24.3,74,25.630000000000052,24.650000000000034
2025-06-22 19:20:10,24.3,74,25.610000000000014,24.470000000000027
2025-06-22 19:20:11,24.3,74,25.610000000000014,24.650000000000034
2025-06-22 19:20:12,24.3,74,25.590000000000032,24.630000000000052
2025-06-22 19:20:13,24.3,74,25.590000000000032,24.810000000000002
2025-06-22 19:20:14,24.2,75,25.57000000000005,24.83000000000004
2025-06-22 19:20:15,24.2,75,25.590000000000032,25.130000000000052
2025-06-22 19:20:16,24.2,75,25.590000000000032,24.870000000000005
2025-06-22 19:20:18,24.2,75,25.590000000000032,25.590000000000032
2025-06-22 19:20:19,24.2,75,25.590000000000032,25.610000000000014
2025-06-22 19:20:20,24.2,75,25.590000000000032,25.750000000000057
2025-06-22 19:20:21,24.2,76,25.57000000000005,26.29000000000002
2025-06-22 19:20:23,24.1,76,25.610000000000014,26.930000000000007
2025-06-22 19:20:25,24.1,76,25.590000000000032,27.53000000000003
2025-06-22 19:20:26,24.1,77,25.590000000000032,27.870000000000005
2025-06-22 19:20:27,24.1,77,25.57000000000005,28.430000000000007
2025-06-22 19:20:28,24.1,77,25.590000000000032,29.05000000000001
2025-06-22 19:20:29,24.1,77,25.610000000000014,29.03000000000003
2025-06-22 19:20:30,24.1,77,25.610000000000014,29.510000000000048
2025-06-22 19:20:31,24.1,77,25.610000000000014,29.910000000000025
2025-06-22 19:20:32,24.1,77,25.630000000000052,30.230000000000018
2025-06-22 19:20:33,24.1,77,25.670000000000016,30.650000000000034
2025-06-22 19:20:34,24.1,77,25.670000000000016,30.850000000000023
2025-06-22 19:20:35,24.2,78,25.630000000000052,31.33000000000004
2025-06-22 19:20:36,24.2,78,25.670000000000016,31.610000000000014
2025-06-22 19:20:37,24.2,78,25.690000000000055,32.190000000000055
2025-06-22 19:20:38,24.2,78,25.710000000000036,32.63000000000005
2025-06-22 19:20:39,24.2,78,25.750000000000057,33.07000000000005
2025-06-22 19:20:40,24.2,78,25.730000000000018,33.55000000000001
2025-06-22 19:20:41,24.3,79,25.750000000000057,33.950000000000045
2025-06-22 19:20:42,24.3,79,25.730000000000018,34.150000000000034
2025-06-22 19:20:43,24.3,79,25.750000000000057,34.690000000000055
2025-06-22 19:20:44,24.4,79,25.77000000000004,35.05000000000001
2025-06-22 19:20:45,24.4,79,25.79000000000002,35.210000000000036
2025-06-22 19:20:46,24.4,79,25.810000000000002,35.47000000000003
2025-06-22 19:20:48,24.5,79,25.850000000000023,36.73000000000002
2025-06-22 19:20:49,24.5,79,25.850000000000023,36.85000000000002
2025-06-22 19:20:51,24.7,80,25.910000000000025,37.93000000000001
2025-06-22 19:20:53,24.7,80,25.930000000000007,39.05000000000001
2025-06-22 19:20:54,24.8,80,25.99000000000001,39.450000000000045
2025-06-22 19:20:55,24.8,80,25.970000000000027,39.59000000000003
2025-06-22 19:20:56,24.8,80,26.010000000000048,39.99000000000001
2025-06-22 19:20:57,25.0,80,26.07000000000005,40.55000000000001
2025-06-22 19:20:58,25.0,80,26.130000000000052,40.650000000000034
2025-06-22 19:20:59,25.1,80,26.110000000000014,41.31
2025-06-22 19:21:00,25.1,80,26.150000000000034,41.57000000000005
2025-06-22 19:21:01,25.3,80,26.150000000000034,42.150000000000034
2025-06-22 19:21:02,25.3,80,26.190000000000055,42.410000000000025
2025-06-22 19:21:03,25.3,80,26.190000000000055,42.63000000000005
2025-06-22 19:21:04,25.5,80,26.210000000000036,43.170000000000016
2025-06-22 19:21:05,25.5,80,26.230000000000018,43.57000000000005
2025-06-22 19:21:06,25.7,80,26.27000000000004,44.01000000000005
2025-06-22 19:21:07,25.7,80,26.350000000000023,44.410000000000025
2025-06-22 19:21:08,25.8,80,26.350000000000023,44.57000000000005
2025-06-22 19:21:09,25.8,80,26.390000000000043,45.09000000000003
2025-06-22 19:21:10,25.8,80,26.370000000000005,45.39000000000004
2025-06-22 19:21:11,26.0,80,26.450000000000045,45.97000000000003
2025-06-22 19:21:12,26.0,80,26.450000000000045,46.01000000000005
2025-06-22 19:21:13,26.0,80,26.510000000000048,46.73000000000002
2025-06-22 19:21:14,26.3,80,26.55000000000001,46.81
2025-06-22 19:21:15,26.3,80,26.57000000000005,46.910000000000025
2025-06-22 19:21:16,26.5,79,26.610000000000014,47.650000000000034
2025-06-22 19:21:18,26.8,79,26.650000000000034,48.27000000000004
2025-06-22 19:21:20,26.8,79,26.77000000000004,48.99000000000001
2025-06-22 19:21:21,27.0,79,26.77000000000004,49.23000000000002
2025-06-22 19:21:23,27.3,79,26.83000000000004,49.97000000000003
2025-06-22 19:21:24,27.3,79,26.870000000000005,50.150000000000034
2025-06-22 19:21:25,27.3,79,26.910000000000025,50.35000000000002
2025-06-22 19:21:26,27.5,79,26.930000000000007,50.75000000000006
2025-06-22 19:21:27,27.5,79,26.950000000000045,50.950000000000045
2025-06-22 19:21:28,27.5,79,27.03000000000003,51.29000000000002
2025-06-22 19:21:29,27.8,78,27.05000000000001,51.39000000000004
2025-06-22 19:21:30,27.8,78,27.07000000000005,51.670000000000016
2025-06-22 19:21:31,27.8,78,27.150000000000034,51.85000000000002
2025-06-22 19:21:32,28.1,78,27.190000000000055,52.33000000000004
2025-06-22 19:21:33,28.1,78,27.190000000000055,52.410000000000025
2025-06-22 19:21:34,28.1,78,27.27000000000004,52.57000000000005
2025-06-22 19:21:35,28.4,77,27.29000000000002,52.910000000000025
2025-06-22 19:21:36,28.4,77,27.27000000000004,53.09000000000003
2025-06-22 19:21:37,28.4,77,27.310000000000002,53.31
2025-06-22 19:21:38,28.8,77,27.370000000000005,53.51000000000005
2025-06-22 19:21:39,28.8,77,27.410000000000025,53.75000000000006
2025-06-22 19:21:40,28.8,77,27.470000000000027,53.910000000000025
2025-06-22 19:21:42,29.1,77,27.53000000000003,54.53000000000003
2025-06-22 19:21:43,29.1,77,27.53000000000003,54.23000000000002
2025-06-22 19:21:45,29.5,76,27.630000000000052,54.93000000000001
2025-06-22 19:21:47,29.5,76,27.690000000000055,55.23000000000002
2025-06-22 19:21:48,29.8,76,27.710000000000036,55.49000000000001
2025-06-22 19:21:49,29.8,76,27.750000000000057,55.63000000000005
2025-06-22 19:21:50,29.8,76,27.810000000000002,55.910000000000025
2025-06-22 19:21:51,30.2,76,27.850000000000023,56.150000000000034
2025-06-22 19:21:52,30.2,76,27.870000000000005,56.23000000000002
2025-06-22 19:21:53,30.2,76,27.890000000000043,56.29000000000002
2025-06-22 19:21:54,30.5,75,27.950000000000045,56.670000000000016
2025-06-22 19:21:55,30.5,75,27.970000000000027,56.85000000000002
2025-06-22 19:21:56,30.5,75,27.99000000000001,56.870000000000005
2025-06-22 19:21:57,30.8,75,28.03000000000003,57.150000000000034
2025-06-22 19:21:58,30.8,75,28.090000000000032,57.170000000000016
2025-06-22 19:21:59,31.1,75,28.130000000000052,57.31
2025-06-22 19:22:00,31.1,75,28.150000000000034,57.51000000000005
2025-06-22 19:22:01,31.1,75,28.210000000000036,57.51000000000005
2025-06-22 19:22:02,31.4,74,28.210000000000036,57.83000000000004
2025-06-22 19:22:03,31.4,74,28.27000000000004,57.89000000000004
2025-06-22 19:22:04,31.4,74,28.310000000000002,58.13000000000005
2025-06-22 19:22:05,31.7,74,28.33000000000004,58.01000000000005
2025-06-22 19:22:06,31.7,74,28.390000000000043,58.25000000000006
2025-06-22 19:22:07,31.7,74,28.390000000000043,58.25000000000006
2025-06-22 19:22:08,32.0,73,28.430000000000007,58.55000000000001
2025-06-22 19:22:09,32.0,73,28.49000000000001,58.43000000000001
2025-06-22 19:22:11,32.3,73,28.57000000000005,58.77000000000004
2025-06-22 19:22:13,32.3,73,28.610000000000014,59.07000000000005
2025-06-22 19:22:14,32.6,73,28.630000000000052,59.39000000000004
