timestamp,dht_C,dht_RH,mlx14_Tamb_C,mlx14_Tobj_C
2025-06-22 18:14:45,24.3,87,26.07000000000005,22.930000000000007
2025-06-22 18:14:46,24.3,87,26.05000000000001,23.05000000000001
2025-06-22 18:14:47,23.3,92,26.07000000000005,22.930000000000007
2025-06-22 18:14:48,23.3,92,26.05000000000001,22.930000000000007
2025-06-22 18:14:49,23.3,92,26.05000000000001,22.650000000000034
2025-06-22 18:14:50,23.3,92,26.03000000000003,22.83000000000004
2025-06-22 18:14:51,23.3,92,26.03000000000003,22.99000000000001
2025-06-22 18:14:52,23.3,92,26.010000000000048,22.890000000000043
2025-06-22 18:14:53,23.3,92,26.03000000000003,23.090000000000032
2025-06-22 18:14:54,23.3,92,26.05000000000001,22.870000000000005
2025-06-22 18:14:55,23.3,92,26.03000000000003,23.05000000000001
2025-06-22 18:14:56,23.4,92,26.03000000000003,23.230000000000018
2025-06-22 18:14:57,23.4,92,26.03000000000003,23.230000000000018
2025-06-22 18:14:58,23.4,92,25.99000000000001,23.170000000000016
2025-06-22 18:14:59,23.4,92,25.99000000000001,23.33000000000004
2025-06-22 18:15:00,23.4,92,26.010000000000048,23.390000000000043
2025-06-22 18:15:01,23.4,92,25.99000000000001,23.110000000000014
2025-06-22 18:15:02,23.4,92,25.970000000000027,23.29000000000002
2025-06-22 18:15:03,23.4,92,25.99000000000001,23.410000000000025
2025-06-22 18:15:04,23.4,92,25.99000000000001,23.470000000000027
2025-06-22 18:15:05,23.4,92,25.99000000000001,23.57000000000005
2025-06-22 18:15:06,23.4,92,25.930000000000007,23.930000000000007
2025-06-22 18:15:10,23.4,92,25.970000000000027,25.110000000000014
2025-06-22 18:15:11,23.4,92,25.970000000000027,25.730000000000018
2025-06-22 18:15:13,23.4,92,25.970000000000027,26.430000000000007
2025-06-22 18:15:14,23.4,92,25.970000000000027,26.77000000000004
2025-06-22 18:15:15,23.4,92,25.99000000000001,27.250000000000057
2025-06-22 18:15:16,23.4,92,25.99000000000001,28.010000000000048
2025-06-22 18:15:17,23.4,92,25.99000000000001,28.190000000000055
2025-06-22 18:15:18,23.4,92,25.99000000000001,28.650000000000034
2025-06-22 18:15:19,23.4,93,25.970000000000027,28.950000000000045
2025-06-22 18:15:20,23.4,93,25.99000000000001,29.690000000000055
2025-06-22 18:15:21,23.4,93,26.03000000000003,29.910000000000025
2025-06-22 18:15:22,23.5,93,25.99000000000001,30.450000000000045
2025-06-22 18:15:23,23.5,93,26.010000000000048,30.810000000000002
2025-06-22 18:15:24,23.5,93,26.010000000000048,31.610000000000014
2025-06-22 18:15:25,23.5,93,26.010000000000048,31.950000000000045
2025-06-22 18:15:26,23.5,93,26.03000000000003,32.53000000000003
2025-06-22 18:15:27,23.6,93,26.110000000000014,33.03000000000003
2025-06-22 18:15:28,23.6,93,26.07000000000005,33.51000000000005
2025-06-22 18:15:29,23.6,93,26.05000000000001,33.85000000000002
2025-06-22 18:15:30,23.7,93,26.110000000000014,34.43000000000001
2025-06-22 18:15:31,23.7,93,26.110000000000014,34.910000000000025
2025-06-22 18:15:32,23.7,93,26.130000000000052,35.450000000000045
2025-06-22 18:15:33,23.7,93,26.130000000000052,36.05000000000001
2025-06-22 18:15:34,23.7,93,26.150000000000034,36.13000000000005
2025-06-22 18:15:35,23.7,93,26.170000000000016,36.370000000000005
2025-06-22 18:15:37,23.8,93,26.210000000000036,37.950000000000045
2025-06-22 18:15:39,23.8,93,26.250000000000057,38.81
2025-06-22 18:15:40,24.0,94,26.250000000000057,39.47000000000003
2025-06-22 18:15:41,24.0,94,26.250000000000057,39.710000000000036
2025-06-22 18:15:42,24.0,94,26.29000000000002,40.35000000000002
2025-06-22 18:15:43,24.1,94,26.33000000000004,40.83000000000004
2025-06-22 18:15:44,24.1,94,26.33000000000004,41.07000000000005
2025-06-22 18:15:45,24.3,94,26.370000000000005,41.950000000000045
2025-06-22 18:15:46,24.3,94,26.390000000000043,42.190000000000055
2025-06-22 18:15:47,24.3,94,26.410000000000025,42.63000000000005
2025-06-22 18:15:48,24.4,94,26.410000000000025,43.39000000000004
2025-06-22 18:15:49,24.4,94,26.450000000000045,43.63000000000005
2025-06-22 18:15:50,24.4,94,26.450000000000045,44.110000000000014
2025-06-22 18:15:51,24.6,94,26.470000000000027,44.55000000000001
2025-06-22 18:15:52,24.6,94,26.49000000000001,44.97000000000003
2025-06-22 18:15:53,24.6,94,26.510000000000048,45.47000000000003
2025-06-22 18:15:54,24.8,94,26.55000000000001,46.01000000000005
2025-06-22 18:15:55,24.8,94,26.590000000000032,46.03000000000003
2025-06-22 18:15:56,24.8,94,26.610000000000014,45.83000000000004
2025-06-22 18:15:57,25.0,94,26.650000000000034,46.31
2025-06-22 18:15:58,25.0,94,26.630000000000052,46.51000000000005
2025-06-22 18:15:59,25.0,95,26.670000000000016,47.09000000000003
2025-06-22 18:16:00,25.2,95,26.670000000000016,47.170000000000016
2025-06-22 18:16:01,25.2,95,26.710000000000036,47.53000000000003
2025-06-22 18:16:02,25.3,95,26.79000000000002,48.27000000000004
2025-06-22 18:16:03,25.3,95,26.77000000000004,48.370000000000005
2025-06-22 18:16:05,25.6,95,26.850000000000023,49.33000000000004
2025-06-22 18:16:07,25.6,95,26.890000000000043,49.93000000000001
2025-06-22 18:16:08,25.8,95,26.930000000000007,50.63000000000005
2025-06-22 18:16:09,25.8,95,26.950000000000045,50.73000000000002
2025-06-22 18:16:10,25.8,95,26.99000000000001,51.09000000000003
2025-06-22 18:16:11,26.1,95,27.03000000000003,51.59000000000003
2025-06-22 18:16:12,26.1,95,27.090000000000032,52.190000000000055
2025-06-22 18:16:13,26.2,95,27.110000000000014,52.190000000000055
2025-06-22 18:16:14,26.2,95,27.110000000000014,52.55000000000001
2025-06-22 18:16:15,26.4,95,27.170000000000016,52.93000000000001
2025-06-22 18:16:16,26.4,95,27.210000000000036,53.150000000000034
2025-06-22 18:16:17,26.6,95,27.210000000000036,53.57000000000005
2025-06-22 18:16:18,26.6,95,27.250000000000057,53.79000000000002
2025-06-22 18:16:19,26.6,95,27.29000000000002,54.13000000000005
2025-06-22 18:16:20,26.8,95,27.33000000000004,54.670000000000016
2025-06-22 18:16:21,26.8,95,27.33000000000004,54.73000000000002
2025-06-22 18:16:22,26.8,95,27.390000000000043,55.07000000000005
2025-06-22 18:16:24,26.8,95,27.430000000000007,55.75000000000006
2025-06-22 18:16:25,26.8,95,27.49000000000001,55.79000000000002
2025-06-22 18:16:26,27.4,95,27.53000000000003,56.51000000000005
2025-06-22 18:16:27,27.4,95,27.510000000000048,56.29000000000002
2025-06-22 18:16:28,27.6,95,27.53000000000003,56.99000000000001
2025-06-22 18:16:29,27.6,95,27.610000000000014,56.93000000000001
2025-06-22 18:16:30,27.6,95,27.630000000000052,57.13000000000005
2025-06-22 18:16:32,27.8,95,27.710000000000036,57.950000000000045
2025-06-22 18:16:34,28.2,95,27.750000000000057,58.47000000000003
2025-06-22 18:16:36,28.2,95,27.83000000000004,58.910000000000025
2025-06-22 18:16:37,28.4,95,27.890000000000043,59.35000000000002
2025-06-22 18:16:38,28.4,95,27.890000000000043,59.51000000000005
2025-06-22 18:16:39,28.4,95,27.930000000000007,59.83000000000004
2025-06-22 18:16:40,28.6,95,27.970000000000027,59.85000000000002
2025-06-22 18:16:41,28.6,95,27.970000000000027,60.03000000000003
