timestamp,dht_C,dht_RH,mlx14_Tamb_C,mlx14_Tobj_C
2025-07-30 15:46:27,25.0,41,26.370000000000005,28.110000000000014
2025-07-30 15:46:28,25.0,41,26.390000000000043,28.110000000000014
2025-07-30 15:46:29,25.0,41,26.390000000000043,30.390000000000043
2025-07-30 15:46:30,25.0,41,26.350000000000023,30.310000000000002
2025-07-30 15:46:31,25.0,41,26.390000000000043,30.33000000000004
2025-07-30 15:46:32,25.0,41,26.410000000000025,29.970000000000027
2025-07-30 15:46:33,25.0,41,26.390000000000043,30.870000000000005
2025-07-30 15:46:34,25.0,41,26.410000000000025,30.150000000000034
2025-07-30 15:46:36,25.0,41,26.390000000000043,30.170000000000016
