timestamp,run,roll,pitch,yaw,temp
2025-08-06 23:48:53.582,True,0.0,0.0,0.0,0.0
2025-08-06 23:48:54.590,True,-1.147094597509152,0.5525098219501924,-0.005531002849745823,-116
2025-08-06 23:48:55.592,True,-1.147094597509152,0.5525098219501924,-0.005531002849745823,-104
2025-08-06 23:48:56.594,True,-1.147094597509152,0.5525098219501924,-0.005531002849745823,-104
2025-08-06 23:48:57.596,True,-1.147094597509152,0.5525098219501924,-0.005531002849745823,24
2025-08-06 23:48:58.598,True,-1.147094597509152,0.5525098219501924,-0.005531002849745823,-104
2025-08-06 23:48:59.602,True,-1.147094597509152,0.5525098219501924,-0.005531002849745823,-104
2025-08-06 23:49:00.605,True,-1.147094597509152,0.5525098219501924,-0.005531002849745823,-104
2025-08-06 23:49:01.608,True,-1.147094597509152,0.5525098219501924,-0.005531002849745823,-104
2025-08-06 23:49:02.613,True,-1.147094597509152,0.5525098219501924,-0.005531002849745823,24
2025-08-06 23:49:03.615,True,-1.147094597509152,0.5525098219501924,-0.005531002849745823,-104
2025-08-06 23:49:04.617,True,-1.147094597509152,0.5525098219501924,-0.005531002849745823,-104
2025-08-06 23:49:05.619,True,-1.147094597509152,0.5525098219501924,-0.005531002849745823,24
2025-08-06 23:49:06.621,True,-1.147094597509152,0.5525098219501924,-0.005531002849745823,-104
2025-08-06 23:49:08.037,True,-1.147094597509152,0.5525098219501924,-0.005531002849745823,24
2025-08-06 23:49:09.042,True,-1.147094597509152,0.5525098219501924,-0.005531002849745823,-104
2025-08-06 23:49:10.045,True,-1.147094597509152,0.5525098219501924,-0.005531002849745823,-104
2025-08-06 23:49:11.047,True,-1.147094597509152,0.5525098219501924,-0.005531002849745823,-104
2025-08-06 23:49:12.049,True,-1.147094597509152,0.5525098219501924,-0.005531002849745823,24
2025-08-06 23:49:13.051,True,-1.147094597509152,0.5525098219501924,-0.005531002849745823,-104
2025-08-06 23:49:14.054,True,-1.147094597509152,0.5525098219501924,-0.005531002849745823,24
2025-08-06 23:49:15.056,True,-1.147094597509152,0.5525098219501924,-0.005531002849745823,-104
2025-08-06 23:49:16.058,True,-1.147094597509152,0.5525098219501924,-0.005531002849745823,-104
2025-08-06 23:49:17.060,True,-1.147094597509152,0.5525098219501924,-0.005531002849745823,24
2025-08-06 23:49:18.063,True,-1.147094597509152,0.5525098219501924,-0.005531002849745823,24
2025-08-06 23:49:19.067,True,-1.147094597509152,0.5525098219501924,-0.005531002849745823,-104
2025-08-06 23:49:20.070,True,-1.147094597509152,0.5525098219501924,-0.005531002849745823,-104
2025-08-06 23:49:21.072,True,-1.147094597509152,0.5525098219501924,-0.005531002849745823,-104
2025-08-06 23:49:22.074,True,-1.147094597509152,0.5525098219501924,-0.005531002849745823,24
2025-08-06 23:49:23.076,True,-1.147094597509152,0.5525098219501924,-0.005531002849745823,-104
2025-08-06 23:49:24.078,True,-1.147094597509152,0.5525098219501924,-0.005531002849745823,24
2025-08-06 23:49:25.081,True,-1.147094597509152,0.5525098219501924,-0.005531002849745823,24
2025-08-06 23:49:26.084,True,-1.147094597509152,0.5525098219501924,-0.005531002849745823,24
2025-08-06 23:55:23.193,True,0.0,0.0,0.0,0.0
2025-08-06 23:55:24.232,True,-1.1331150156575318,0.608462190353351,-0.006016882175729389,-105
2025-08-06 23:55:25.235,True,-1.1331150156575318,0.608462190353351,-0.006016882175729389,-104
2025-08-06 23:55:26.240,True,-1.1331150156575318,0.608462190353351,-0.006016882175729389,24
2025-08-06 23:55:27.242,True,-1.1331150156575318,0.608462190353351,-0.006016882175729389,-116
2025-08-06 23:55:28.244,True,-1.1331150156575318,0.608462190353351,-0.006016882175729389,24
2025-08-06 23:55:29.247,True,-1.1261195752734063,0.608462190353351,-0.0059797409280016,-104
2025-08-06 23:55:30.251,True,-1.1261195752734063,0.608462190353351,-0.0059797409280016,-104
2025-08-06 23:55:31.254,True,-1.1261195752734063,0.608462190353351,-0.0059797409280016,-104
2025-08-06 23:55:32.257,True,-1.1261195752734063,0.608462190353351,-0.0059797409280016,-104
2025-08-06 23:55:34.146,True,-1.1261195752734063,0.608462190353351,-0.0059797409280016,-104
2025-08-06 23:55:35.148,True,-1.398713688823878,0.36659753710614235,4.795176876310469,-104
2025-08-06 23:55:36.151,True,-0.2682438615097951,1.606602292829515,6.848222841442443,24
2025-08-06 23:55:37.154,True,4.201075094299225,1.1108239786036338,6.210153277359242,-104
2025-08-06 23:55:38.157,True,-0.34508662391025796,0.8491243413827568,7.332550770995572,-104
2025-08-06 23:55:39.160,True,-0.6057660845021452,0.7186460972587372,7.331332992373785,24
2025-08-06 23:55:40.162,True,-0.6057660845021452,0.7186460972587372,7.331332992373785,-104
2025-08-06 23:55:41.164,True,-0.6057660845021452,0.7186460972587372,7.331332992373785,-104
2025-08-06 23:55:42.166,True,-0.6057660845021452,0.7186460972587372,7.331332992373785,-104
2025-08-06 23:55:43.168,True,-0.6057660845021452,0.7186460972587372,7.331332992373785,24
2025-08-06 23:55:44.170,True,-0.6057660845021452,0.7186460972587372,7.331332992373785,24
2025-08-06 23:55:45.173,True,-0.6057660845021452,0.7186460972587372,7.331332992373785,-104
2025-08-06 23:55:46.174,True,0.5005469110932597,-2.0763329058718782,5.610272534120366,24
2025-08-06 23:55:47.176,True,-8.1071822656302,-21.709350181814226,9.995650764545708,24
2025-08-06 23:55:48.179,True,-2.9109109985662447,2.008026472961846,8.858847303226067,24
2025-08-06 23:55:49.182,True,15.237412329888928,-25.598741116788045,3.8217603756762806,24
2025-08-06 23:55:50.185,True,-17.082302934281195,-21.62129177369591,-48.6720016803856,24
